date,lme_price,lme_price_3features,lme_volume,bloomberg_metals_price,bloomberg_metals_change,ftse_index,ftse_index_change,sp_metals_price,sp_metals_change,mosexchange_price,mosexchange_change,baltic_dry_index,baltic_dry_index_change,usd_clp_price,usd_clp_change,usd_cny_price,usd_cny_change,usd_jpy_price,usd_jpy_change,usd_eur_price,usd_eur_change,usd_rub_price,usd_rub_change,dxy_price,dxy_change,chalco_price,chalco_volume,hongqiao_price,hongqiao_volume,norsk_hydro_price,norsk_hydro_volume,rusal_price,rusal_volume,alcoa_price,alcoa_volume,kaiser_price,kaiser_volume,australia_fed_rate_value,brazil_pmi_value,brazil_inflation_value,brazil_fed_rate_value,china_gdp_value,china_pmi_value,china_inflation_value,china_fed_rate_value,china_composite_pmi_value,peru_gdp_value,peru_fed_rate_value,peru_producer_price_index,peru_consumer_price_index,usa_gdp_value,usa_fed_rate_value,usa_inflation_value,usa_pmi_value,import_brazil_value,export_brazil_value,import_usa_value,export_usa_value,import_china_value,export_china_value,import_australia_value,export_australia_value
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,103.49,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,,,,,,,,,,,,,,847.8,0.0,6.8986,0.02,130.73,-0.29,0.9376,0.37,,,,,,,,,73.279999,1244820.0,,,,,,,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-03,2337.5,2369.0,447250.0,165.46,0.07,10977.25,1.52,2515.5,-1.41,5935.15,0.78,1250.0,-17.49,862.4,1.72,6.9135,0.22,131.0,0.21,0.9475,1.06,71.1375,1.77,104.52,0.99,3.37,23736078.0,7.52,7773484.0,71.739998,3010547.0,3.94,635000.0,44.580002,2880000.0,75.669998,92500.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-04,2250.0,2287.0,442425.0,162.29,-1.92,10963.72,-0.12,2578.6,2.51,5939.75,0.08,1176.0,-5.92,854.96,-0.86,6.8875,-0.38,132.62,1.24,0.9431,-0.46,72.0,1.21,104.25,-0.26,3.36,30677455.0,7.42,26912828.0,68.059998,7057774.0,4.05,1117000.0,45.130001,3523400.0,78.150002,90300.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-05,2270.0,2304.0,436500.0,160.34,-1.2,11194.05,2.1,2592.2,0.53,5891.6,-0.81,1146.0,-2.55,851.4,-0.42,6.88,-0.11,133.4,0.59,0.9502,0.75,72.18,0.25,105.04,0.76,3.41,26394586.0,7.58,11176252.0,70.900002,4574883.0,3.88,825000.0,45.490002,3835700.0,79.230003,90900.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-06,2242.5,2275.0,428525.0,162.89,1.59,11263.63,0.62,2707.8,4.46,5881.6,-0.17,1130.0,-1.4,840.93,-1.23,6.837,-0.63,132.07,-1.0,0.9392,-1.16,72.1225,-0.08,103.88,-1.11,3.43,20952986.0,7.54,20654390.0,72.300003,2548594.0,3.88,221000.0,46.360001,4645200.0,82.309998,76500.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,2336.5,2370.0,422075.0,167.59,2.89,11484.3,1.96,2703.3,-0.17,5884.51,0.05,1139.0,0.8,834.84,-0.72,6.77,-0.98,131.88,-0.14,0.9318,-0.79,69.99,-2.96,103.0,-0.85,3.7,63875435.0,7.98,27584602.0,75.5,5514881.0,4.0,667562.0,50.27,6175600.0,84.779999,119800.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-10,2397.0,2432.0,418875.0,168.24,0.38,11508.81,0.21,2769.7,2.46,5864.29,-0.34,1096.0,-3.78,825.9,-1.07,6.777,0.1,132.25,0.28,0.9313,-0.05,69.8,-0.27,103.24,0.23,3.76,60742550.0,8.16,34898850.0,75.059998,3947247.0,3.99,353000.0,52.98,5734300.0,87.150002,86200.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-11,2451.0,2487.0,413700.0,170.16,1.15,11477.19,-0.27,2785.6,0.57,5906.76,0.72,1043.0,-4.84,823.1,-0.34,6.77,-0.1,132.47,0.17,0.9295,-0.19,68.7325,-1.53,103.19,-0.05,3.84,48777237.0,8.13,30074798.0,75.360001,3904377.0,3.91,218000.0,51.950001,5176000.0,87.18,60600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-12,2447.0,2476.0,408875.0,171.55,0.82,11516.38,0.34,2840.7,1.98,5934.79,0.47,976.0,-6.42,817.32,-0.7,6.7365,-0.49,129.22,-2.45,0.9215,-0.86,67.7575,-1.42,102.25,-0.91,3.85,26625976.0,8.28,28731139.0,75.480003,5308212.0,3.94,178000.0,53.32,5733300.0,88.370003,61100.0,,,,,,,,3.65,,,7.75,,,,,,,,,,,,,,
2023-01-13,2511.0,2546.0,403250.0,173.45,1.11,11712.81,1.71,2878.5,1.33,5996.77,1.04,946.0,-3.07,815.93,-0.17,6.701,-0.53,127.88,-1.04,0.9232,0.18,68.7875,1.52,102.2,-0.04,3.93,29380880.0,8.42,14382253.0,76.540001,2525342.0,3.94,115476.0,54.610001,4697000.0,88.379997,52300.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,2603.0,2624.0,399650.0,,,11906.11,1.65,,,6114.57,1.96,946.0,0.0,821.1,0.63,6.7322,0.47,128.54,0.52,0.9242,0.11,68.43,-0.52,102.27,0.06,3.89,19952987.0,8.44,30942004.0,77.879997,2539364.0,3.93,175000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,2562.5,2587.0,395150.0,173.46,0.0,11788.8,-0.99,2851.6,-0.93,6062.22,-0.86,921.0,-2.64,814.36,-0.82,6.7723,0.6,128.13,-0.32,0.9269,0.29,69.15,1.05,102.39,0.12,3.89,23346032.0,8.65,33418272.0,80.019997,5716008.0,3.81,475000.0,54.860001,5288200.0,88.620003,53500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,2636.0,2662.0,390400.0,176.01,1.47,11771.08,-0.15,2801.3,-1.76,6078.71,0.27,874.0,-5.1,823.21,1.09,6.745,-0.4,128.88,0.59,0.9263,-0.06,68.7475,-0.58,102.36,-0.03,3.93,30368629.0,8.71,27714184.0,83.099998,6183684.0,4.02,968000.0,53.450001,9115400.0,87.949997,99400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,2541.0,2571.0,385850.0,176.88,0.49,11820.8,0.42,2796.6,-0.17,5995.87,-1.36,801.0,-8.35,822.44,-0.09,6.7738,0.43,128.42,-0.36,0.9233,-0.32,68.8,0.08,102.06,-0.3,4.01,24297151.0,8.66,5779193.0,79.879997,6535584.0,4.03,434000.0,49.52,12142700.0,85.620003,107800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,2585.5,2614.0,381175.0,176.38,-0.28,11891.53,0.6,2864.6,2.43,5994.04,-0.03,763.0,-4.74,814.25,-1.0,6.7825,0.13,129.57,0.9,0.921,-0.25,68.83,0.04,102.01,-0.05,4.08,31439559.0,8.95,13377805.0,80.260002,3699695.0,4.1,659000.0,51.0,6098000.0,85.260002,147100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,2593.0,2619.5,375950.0,176.07,-0.18,,,2874.2,0.33,6033.55,0.66,740.0,-3.01,813.03,-0.15,6.7845,0.03,130.66,0.84,0.9198,-0.13,68.925,0.14,102.14,0.12,,,,,81.779999,2142107.0,,,51.75,4311400.0,85.800003,74500.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-24,2594.5,2627.0,381550.0,177.28,0.69,,,2877.5,0.11,6023.5,-0.17,721.0,-2.57,801.2,-1.46,6.7845,0.0,130.15,-0.39,0.9189,-0.1,69.0,0.11,101.92,-0.22,,,,,80.199997,3280992.0,,,52.869999,5561500.0,85.169998,95100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-25,2606.0,2638.5,381550.0,178.09,0.46,,,2914.3,1.28,6065.53,0.7,703.0,-2.5,803.15,0.24,6.7839,-0.01,129.59,-0.43,0.9158,-0.34,69.305,0.44,101.64,-0.27,,,,,81.220001,3364054.0,,,52.189999,4584100.0,88.080002,70600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-26,2598.0,2642.0,419425.0,178.81,0.4,,,2935.8,0.74,6141.65,1.25,677.0,-3.7,802.03,-0.14,6.7845,0.01,130.21,0.48,0.918,0.24,69.265,-0.06,101.84,0.19,4.21,74629451.0,9.12,10870867.0,80.059998,4042895.0,4.1,1386432.0,52.110001,3967400.0,89.18,45600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-27,2597.0,2638.0,415525.0,176.61,-1.23,,,2925.2,-0.36,6210.7,1.12,676.0,-0.15,805.73,0.46,6.7834,-0.02,129.85,-0.28,0.9199,0.21,69.46,0.28,101.93,0.09,4.27,21619277.0,9.14,4492310.0,81.139999,3447213.0,4.1,339000.0,52.75,4772500.0,87.089996,51300.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,2577.0,2615.0,411650.0,176.2,-0.23,11993.41,0.86,2892.4,-1.12,6333.77,1.98,680.0,0.59,806.8,0.13,6.748,-0.52,130.44,0.45,0.9218,0.21,70.405,1.36,102.28,0.34,4.16,39651827.0,8.91,31996335.0,80.779999,2442501.0,4.06,470000.0,50.34,4370000.0,85.669998,48600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-31,2533.5,2574.0,407325.0,178.03,1.04,11894.22,-0.83,2925.5,1.14,6391.72,0.91,681.0,0.15,795.48,-1.4,6.754,0.09,130.09,-0.27,0.9205,-0.14,69.82,-0.83,102.1,-0.18,4.17,46682051.0,9.06,24698974.0,80.339996,4906670.0,4.02,665000.0,52.240002,4638800.0,87.519997,135800.0,3.1,49.9,5.77,13.75,,49.2,0.8,3.65,51.1,,,134.77,108.7,,4.5,0.5,46.8,173991.0,126027.0,2419125.0,1145510.0,762089.0,3176244.0,207867.0,354106.0
2023-02-01,2611.0,2644.0,404150.0,174.7,-1.87,12017.29,1.03,2980.8,1.89,6463.09,1.12,668.0,-1.91,786.1,-1.18,6.7406,-0.2,128.93,-0.89,0.9098,-1.16,70.1975,0.54,101.22,-0.86,4.36,53214137.0,9.3,34191578.0,80.800003,4862983.0,4.09,374000.0,54.580002,5479100.0,89.839996,221500.0,,,,13.75,,,,3.65,,,,,,,4.75,,,,,,,,,,
2023-02-02,2572.5,2609.0,399600.0,174.98,0.16,12052.67,0.29,2997.3,0.55,6604.31,2.19,640.0,-4.19,779.55,-0.83,6.7289,-0.17,128.65,-0.22,0.9163,0.71,70.455,0.37,101.75,0.53,4.36,28013641.0,9.28,20076906.0,80.199997,5305261.0,4.04,650000.0,53.66,4665600.0,92.730003,118500.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-03,2560.0,2594.0,395250.0,170.9,-2.33,11892.33,-1.33,2965.7,-1.05,6546.79,-0.87,621.0,-2.97,795.65,2.07,6.7733,0.66,131.17,1.96,0.9262,1.08,70.6,0.21,102.92,1.14,4.16,44186048.0,8.88,24734638.0,80.599998,4670167.0,4.06,472000.0,52.740002,3546200.0,93.919998,111100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,2486.5,2527.0,392200.0,167.46,-2.01,11687.49,-1.72,2915.0,-1.71,6588.65,0.64,608.0,-2.09,803.29,0.96,6.7918,0.27,132.65,1.13,0.9316,0.58,70.95,0.5,103.62,0.69,4.0,78971195.0,8.48,35042564.0,80.760002,4671543.0,4.06,399000.0,52.02,5405100.0,89.160004,113400.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-07,2472.5,2514.0,390200.0,167.91,0.27,11692.97,0.05,2931.8,0.57,6513.9,-1.13,601.0,-1.15,792.94,-1.29,6.791,-0.01,131.05,-1.21,0.9321,0.05,71.15,0.28,103.43,-0.19,4.21,61794971.0,8.57,19016295.0,82.260002,5161682.0,4.0,1069026.0,53.240002,4359400.0,90.110001,82100.0,3.35,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-08,2469.0,2508.0,495750.0,166.71,-0.71,11639.98,-0.45,2852.9,-2.69,6494.45,-0.3,603.0,0.33,801.0,1.02,6.7872,-0.06,131.37,0.24,0.9334,0.14,72.3025,1.62,103.41,-0.02,4.23,20778082.0,8.68,12255493.0,82.220001,3510194.0,3.99,103000.0,50.619999,4649500.0,86.760002,98800.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-09,2424.5,2467.0,490550.0,169.55,1.7,11792.12,1.31,2827.0,-0.91,6555.77,0.94,592.0,-1.82,800.5,-0.06,6.7782,-0.13,131.56,0.14,0.9311,-0.25,73.0,0.96,103.22,-0.18,4.3,15051868.0,8.75,9754500.0,80.379997,4461001.0,3.95,740000.0,50.009998,4197600.0,84.980003,79300.0,,,,,,,,3.65,,,7.75,,,,,,,,,,,,,,
2023-02-10,2435.0,2466.0,486925.0,165.05,-2.65,11704.21,-0.75,2828.5,0.05,6551.56,-0.06,602.0,1.69,798.09,-0.3,6.807,0.42,131.41,-0.11,0.9362,0.55,73.39,0.53,103.63,0.4,4.15,28781641.0,8.56,8436000.0,80.0,5221749.0,3.91,665000.0,48.689999,4612600.0,83.889999,94200.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,2382.5,2424.0,576775.0,164.53,-0.31,11763.22,0.5,2836.5,0.28,6583.88,0.49,616.0,2.33,795.5,-0.32,6.8215,0.21,132.4,0.75,0.9326,-0.38,73.825,0.59,103.35,-0.28,4.2,21697865.0,8.51,10029581.0,78.720001,5047488.0,3.92,246000.0,47.950001,3334100.0,85.330002,55600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-14,2391.0,2420.0,601600.0,164.34,-0.11,11794.89,0.27,2903.8,2.37,6447.72,-2.07,563.0,-8.6,784.7,-1.36,6.8255,0.06,133.11,0.54,0.9312,-0.15,73.8,-0.03,103.23,-0.11,4.19,17703400.0,8.49,11015698.0,76.800003,7143627.0,4.0,131000.0,48.93,4296200.0,89.010002,87300.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-15,2367.0,2393.0,602150.0,161.85,-1.52,11681.95,-0.96,2903.0,-0.03,6200.89,-3.83,541.0,-3.91,791.78,0.9,6.851,0.37,134.11,0.75,0.9354,0.45,74.5725,1.05,103.92,0.67,4.15,17794025.0,8.34,17939003.0,75.199997,4212152.0,3.95,52000.0,48.41,3623800.0,89.910004,153000.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-16,2341.5,2382.0,597825.0,163.48,1.01,11556.47,-1.07,2926.9,0.82,6135.49,-1.05,530.0,-2.03,791.05,-0.09,6.859,0.12,133.94,-0.13,0.937,0.17,74.855,0.38,103.86,-0.06,4.0,36771775.0,7.99,35369386.0,77.260002,3821319.0,3.95,290000.0,48.77,5437500.0,88.629997,90000.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-17,2335.0,2374.0,591950.0,163.14,-0.21,11380.79,-1.52,2876.3,-1.73,6195.77,0.98,538.0,1.51,787.82,-0.41,6.8661,0.1,134.15,0.16,0.935,-0.21,74.29,-0.75,103.86,0.01,4.06,11686945.0,8.28,29539781.0,77.360001,3996527.0,3.9,326000.0,46.889999,5550600.0,88.080002,128600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,2392.0,2430.0,585750.0,,,11662.0,2.47,,,6281.97,1.39,552.0,2.6,798.25,1.32,6.8541,-0.17,134.23,0.06,0.9358,0.09,74.5,0.28,103.86,0.0,4.37,56888004.0,9.1,78701437.0,80.919998,4271417.0,3.95,700002.0,,,,,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-21,2430.5,2472.0,581300.0,168.42,3.24,11678.46,0.14,2799.5,-2.67,6397.36,1.84,594.0,7.61,803.13,0.61,6.87,0.23,134.99,0.57,0.939,0.34,75.0475,0.73,104.18,0.31,4.39,38484124.0,9.2,40670486.0,80.940002,3507642.0,4.0,399895.0,48.07,5382000.0,85.080002,102700.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-22,2385.5,2429.0,574025.0,165.56,-1.7,11549.64,-1.1,2804.5,0.18,6391.75,-0.09,674.0,13.47,800.88,-0.28,6.8908,0.3,134.9,-0.07,0.943,0.43,75.0,-0.06,104.58,0.39,4.39,28508911.0,9.01,26277824.0,77.839996,5330644.0,3.98,277000.0,48.98,7719800.0,85.07,168100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-23,2368.5,2408.0,568800.0,161.92,-2.2,11555.62,0.05,2776.9,-0.98,,,816.0,21.07,807.4,0.81,6.9075,0.24,134.7,-0.15,0.9436,0.06,,,104.6,0.01,4.32,23637367.0,8.85,10823470.0,78.059998,3878778.0,3.98,143000.0,47.959999,4654300.0,78.809998,332400.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-24,2307.0,2356.0,563600.0,157.97,-2.44,11375.4,-1.56,2750.9,-0.94,6336.03,-0.87,883.0,8.21,826.0,2.3,6.9545,0.68,136.46,1.31,0.9479,0.46,76.13,1.51,105.21,0.59,4.15,38552029.0,8.66,14610896.0,74.18,6265845.0,4.05,205000.0,46.450001,4587700.0,75.199997,245600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,2314.0,2360.0,559375.0,160.61,1.67,11283.69,-0.81,2819.3,2.48,6447.13,1.75,935.0,5.89,832.7,0.81,6.943,-0.17,136.2,-0.19,0.9424,-0.58,74.6025,-2.01,104.67,-0.51,4.05,16464715.0,8.39,15185090.0,75.199997,3693220.0,3.96,301000.0,48.040001,4931200.0,76.309998,206400.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-28,2300.0,2346.0,554900.0,161.17,0.35,11394.61,0.98,2872.8,1.9,6470.69,0.37,990.0,5.88,827.47,-0.63,6.9325,-0.15,136.2,0.0,0.9452,0.3,74.97,0.49,104.87,0.19,4.0,23258273.0,8.39,24624496.0,75.660004,7345379.0,4.0,151498.0,48.939999,3871400.0,79.32,285300.0,,49.7,5.6,,,51.6,-0.5,3.65,54.2,,,135.87,109.02,,,0.4,50.1,172468.0,103397.0,2152116.0,1117983.0,894377.0,2170581.0,162026.0,332564.0
2023-03-01,2364.0,2406.5,550100.0,164.54,2.09,11566.68,1.51,2931.5,2.04,6566.75,1.48,1099.0,11.01,810.43,-2.06,6.8656,-0.97,136.16,-0.03,0.9371,-0.86,75.15,0.24,104.48,-0.37,4.21,23560315.0,8.88,20349189.0,78.860001,5283799.0,4.0,179000.0,51.650002,7599600.0,81.470001,117600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-02,2366.5,2411.0,546825.0,161.59,-1.79,11538.5,-0.24,2944.3,0.44,6490.68,-1.16,1145.0,4.19,812.05,0.2,6.9122,0.68,136.76,0.44,0.9434,0.67,75.3175,0.22,105.03,0.52,4.24,14880056.0,8.82,16296893.0,79.300003,3853837.0,4.0,189000.0,53.689999,6467900.0,82.910004,104900.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-03,2361.5,2404.0,564700.0,162.0,0.26,11584.35,0.4,3021.6,2.63,6563.95,1.13,1211.0,5.76,802.5,-1.18,6.9048,-0.11,135.86,-0.66,0.9402,-0.34,75.6325,0.42,104.52,-0.48,4.25,14441913.0,8.79,10461679.0,81.919998,4579073.0,4.0,269000.0,55.52,6162700.0,84.330002,188000.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,2321.5,2368.0,562325.0,161.24,-0.47,11516.79,-0.58,2925.1,-3.19,6582.92,0.29,1258.0,3.88,796.25,-0.78,6.9295,0.36,135.91,0.04,0.9363,-0.41,75.445,-0.25,104.35,-0.16,4.28,16224937.0,8.79,11538204.0,80.300003,3477812.0,3.98,286000.0,53.689999,5129900.0,80.730003,118200.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-07,2312.5,2360.0,557925.0,157.91,-2.07,11316.25,-1.74,2843.0,-2.81,6579.86,-0.05,1298.0,3.18,805.08,1.11,6.9605,0.45,137.14,0.91,0.9478,1.23,76.0225,0.77,105.61,1.21,4.24,16585814.0,8.8,16973683.0,79.660004,5893681.0,3.98,677000.0,50.169998,6298100.0,79.519997,97200.0,3.6,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-08,2288.5,2336.0,554300.0,158.74,0.53,11235.85,-0.71,2850.3,0.26,,,1327.0,2.23,804.63,-0.06,6.9496,-0.16,137.34,0.15,0.948,0.02,,,105.66,0.04,4.17,12178450.0,8.7,11013399.0,79.379997,5416405.0,3.95,269000.0,51.02,3467000.0,77.860001,149800.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-09,2291.0,2335.5,551175.0,157.67,-0.67,11186.19,-0.44,2774.9,-2.64,6597.69,0.27,1379.0,3.92,796.0,-1.07,6.963,0.19,136.14,-0.87,0.9448,-0.34,75.845,-0.23,105.31,-0.33,4.1,16127749.0,8.41,21008929.0,77.699997,2989430.0,4.0,300000.0,47.900002,5590500.0,75.580002,166600.0,,,,,,,,3.65,,,7.75,,,,,,,,,,,,,,
2023-03-10,2249.0,2297.5,548375.0,156.28,-0.88,11049.04,-1.23,2680.8,-3.39,6611.9,0.22,1424.0,3.26,800.3,0.54,6.9025,-0.87,134.98,-0.85,0.9394,-0.57,76.1,0.34,104.58,-0.7,3.94,27136251.0,8.19,23812841.0,76.019997,3017122.0,4.0,818000.0,44.91,6195500.0,71.279999,169000.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,2236.5,2287.0,543525.0,157.49,0.77,11268.08,1.98,2660.7,-0.75,6643.8,0.48,1465.0,2.88,805.4,0.64,6.8455,-0.83,133.18,-1.33,0.9317,-0.82,75.0,-1.45,103.6,-0.94,4.01,25937610.0,8.31,19103938.0,75.0,4848752.0,3.92,528000.0,44.709999,5585500.0,69.459999,177500.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-14,2272.0,2321.0,536450.0,156.73,-0.48,11234.54,-0.3,2679.7,0.71,6671.29,0.41,1587.0,8.33,802.2,-0.4,6.868,0.33,134.22,0.78,0.9317,0.0,75.32,0.43,103.6,0.0,4.0,19627197.0,8.11,21792240.0,76.139999,4314961.0,3.9,417000.0,44.59,4197000.0,70.169998,222500.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-15,2246.0,2295.5,532425.0,152.63,-2.61,11207.37,-0.24,2520.8,-5.93,6597.81,-1.1,1603.0,1.01,820.95,2.34,6.9067,0.56,133.4,-0.61,0.9453,1.46,75.985,0.88,104.65,1.01,4.03,15102687.0,8.12,11615880.0,72.419998,4056825.0,3.86,83000.0,39.77,9434500.0,65.510002,237600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-16,2237.5,2287.0,530550.0,152.89,0.17,11053.22,-1.38,2549.0,1.12,6543.17,-0.83,1560.0,-2.68,823.3,0.29,6.8965,-0.15,133.72,0.24,0.9426,-0.29,76.4,0.55,104.42,-0.22,3.82,31250727.0,7.77,14617627.0,71.300003,5554003.0,3.86,335000.0,40.75,6519500.0,65.629997,193600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-17,2232.0,2280.0,552350.0,154.02,0.74,11127.42,0.67,2527.1,-0.86,6608.64,1.0,1535.0,-1.6,826.61,0.4,6.885,-0.17,131.79,-1.44,0.9372,-0.57,77.06,0.86,103.71,-0.68,3.97,27413616.0,8.03,23036404.0,71.300003,11703074.0,4.09,449000.0,39.150002,10292000.0,61.830002,673800.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,2237.5,2283.0,546200.0,154.22,0.13,11051.32,-0.68,2565.0,1.5,6740.71,2.0,1542.0,0.46,825.78,-0.1,6.877,-0.12,131.31,-0.36,0.9326,-0.49,77.17,0.14,103.28,-0.41,3.99,27943424.0,7.9,18037615.0,73.019997,4285678.0,3.98,439000.0,40.279999,8559800.0,62.959999,179100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-21,2235.0,2286.0,541875.0,154.06,-0.11,11192.86,1.28,2605.5,1.58,6679.94,-0.9,1512.0,-1.95,822.45,-0.4,6.883,0.09,132.49,0.9,0.9283,-0.46,76.66,-0.66,103.26,-0.02,3.97,17803060.0,7.99,13521204.0,73.580002,3431627.0,4.0,190000.0,41.91,4334100.0,66.519997,214100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
