date,lme_price,lme_price_3features,lme_volume,bloomberg_metals_price,bloomberg_metals_change,ftse_index,ftse_index_change,sp_metals_price,sp_metals_change,mosexchange_price,mosexchange_change,baltic_dry_index,baltic_dry_index_change,usd_clp_price,usd_clp_change,usd_cny_price,usd_cny_change,usd_jpy_price,usd_jpy_change,usd_eur_price,usd_eur_change,usd_rub_price,usd_rub_change,dxy_price,dxy_change,chalco_price,chalco_volume,hongqiao_price,hongqiao_volume,norsk_hydro_price,norsk_hydro_volume,rusal_price,rusal_volume,alcoa_price,alcoa_volume,kaiser_price,kaiser_volume,australia_fed_rate_value,brazil_pmi_value,brazil_inflation_value,brazil_fed_rate_value,china_gdp_value,china_pmi_value,china_inflation_value,china_fed_rate_value,china_composite_pmi_value,peru_gdp_value,peru_fed_rate_value,peru_producer_price_index,peru_consumer_price_index,usa_gdp_value,usa_fed_rate_value,usa_inflation_value,usa_pmi_value,import_brazil_value,export_brazil_value,import_usa_value,export_usa_value,import_china_value,export_china_value,import_australia_value,export_australia_value
2017-11-22,2085.0,2102.5,1133800.0,131.39,0.58,12414.46,0.47,1567.1,0.84,,,1413.0,1.22,,,,,,,,,,,,,5.17,37282962.0,9.33,10674648.0,61.349998,6342692.0,5.18,26730000.0,42.639999,3254600.0,97.050003,91600.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-11-23,2090.0,2103.5,1128875.0,,,12089.61,-2.62,,,,,1445.0,2.26,,,,,,,,,,,,,5.48,84137842.0,9.32,6692092.0,61.75,4689501.0,5.32,6057150.0,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-11-24,2104.0,2120.0,1124975.0,132.75,1.04,12094.31,0.04,1570.8,0.24,,,1458.0,0.9,,,,,,,,,,,,,5.32,39753371.0,9.36,1461000.0,61.700001,2751772.0,5.18,4535000.0,42.209999,1306100.0,95.370003,52600.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,2109.5,2124.0,1122700.0,131.13,-1.22,11912.66,-1.5,1557.9,-0.83,,,1477.0,1.3,,,,,,,,,,,,,5.28,48821763.0,9.09,8064073.0,60.25,6371313.0,4.91,15927918.0,42.040001,3091700.0,94.779999,98000.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-11-28,2100.0,2113.5,1117725.0,128.97,-1.65,11967.85,0.46,1573.9,1.03,,,1506.0,1.96,,,,,,,,,,,,,5.35,30807629.0,8.81,13531879.0,59.299999,6278076.0,4.86,13758409.0,43.299999,8604200.0,96.040001,135900.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-11-29,2062.0,2075.5,1113750.0,128.1,-0.67,11995.39,0.23,1568.4,-0.35,,,1536.0,1.99,,,,,,,,,,,,,5.26,42145420.0,8.67,8132500.0,59.200001,8017270.0,4.88,12475000.0,41.240002,4938500.0,95.669998,112800.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-11-30,2033.0,2052.0,1112025.0,127.02,-0.84,11839.88,-1.3,1585.8,1.11,,,1578.0,2.73,,,,,,,,,,,,,5.18,55156312.0,8.35,12305945.0,56.549999,13352706.0,4.73,18956184.0,41.509998,4407400.0,96.860001,94400.0,,48.9,2.8,7.5,,50.8,0.0,4.3,51.6,,,105.41,88.34,,,0.3,54.5,151396.0,85202.0,1950808.0,993627.0,631092.0,1981156.0,179300.0,317485.0
2017-12-01,2046.5,2062.0,1108900.0,128.84,1.43,11827.13,-0.11,1594.9,0.58,5703.38,0.1,1626.0,3.04,647.8,0.07,6.6174,0.07,112.11,-0.37,0.8409,0.11,58.896,0.78,112.11,-0.37,5.13,18517330.0,8.45,7853256.0,56.25,6183028.0,4.75,12667491.0,41.639999,3750900.0,97.410004,115000.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,2052.5,2070.5,1104550.0,128.36,-0.37,11861.17,0.29,1606.5,0.72,5650.48,-0.93,1662.0,2.21,647.98,0.03,6.6197,0.03,112.42,0.28,0.8427,0.21,58.8003,-0.16,112.42,0.28,5.24,43196050.0,8.51,5654000.0,56.400002,5374945.0,4.71,3043644.0,41.790001,2709800.0,98.459999,110200.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-05,2052.0,2067.5,1101950.0,124.23,-3.22,11866.12,0.04,1576.8,-1.85,5589.11,-1.09,1666.0,0.24,653.56,0.86,6.6191,-0.01,112.59,0.15,0.8456,0.34,58.7367,-0.11,112.59,0.15,5.19,34025622.0,8.52,3287314.0,55.099998,6852962.0,4.82,14712782.0,41.18,2855500.0,98.209999,134500.0,1.5,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-06,2028.5,2043.0,1098550.0,123.7,-0.43,11816.16,-0.42,1580.2,0.21,5676.64,1.57,1670.0,0.24,654.11,0.08,6.6149,-0.06,112.3,-0.26,0.8478,0.26,59.218,0.82,112.3,-0.26,4.85,68861702.0,8.13,10863465.0,53.849998,7074919.0,4.83,27505000.0,41.310001,5437800.0,98.949997,198000.0,,,,7.0,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-07,1994.0,2012.0,1097575.0,123.99,0.23,11694.05,-1.03,1600.0,1.25,5644.18,-0.57,1679.0,0.54,655.25,0.17,6.6193,0.07,113.08,0.69,0.8494,0.19,59.1867,-0.05,113.08,0.69,4.76,51656173.0,7.94,9793803.0,53.75,7168444.0,4.81,30822289.0,40.599998,3426900.0,99.419998,236100.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-08,1992.0,2012.0,1094525.0,124.07,0.06,11793.74,0.85,1625.6,1.6,5637.21,-0.12,1702.0,1.37,655.58,0.05,6.6212,0.03,113.48,0.35,0.85,0.07,59.1639,-0.04,113.48,0.35,4.9,51253203.0,8.2,9907592.0,53.700001,5468730.0,4.9,5710817.0,41.400002,3696900.0,100.160004,170900.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,1991.5,2006.0,1097425.0,125.55,1.19,11979.18,1.57,1648.2,1.39,5759.38,2.17,1727.0,1.47,656.12,0.08,6.6186,-0.04,113.56,0.07,0.8497,-0.04,58.9983,-0.28,113.56,0.07,4.99,27119130.0,8.46,11278000.0,55.25,6355986.0,4.88,2517372.0,42.240002,4053000.0,100.459999,97200.0,,,,,,,,4.3,,,3.25,,,,,,,,,,,,,,
2017-12-12,2004.0,2026.5,1103325.0,125.61,0.05,11824.88,-1.29,1650.1,0.12,5759.6,0.0,1743.0,0.93,654.11,-0.31,6.6215,0.04,113.55,-0.01,0.8517,0.24,59.296,0.5,113.55,-0.01,4.87,22572984.0,8.69,9409500.0,56.0,8319407.0,4.89,5474000.0,42.400002,3421500.0,100.220001,103600.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-13,1997.0,2015.5,1109725.0,126.06,0.36,11928.51,0.88,1665.6,0.94,5648.22,-1.93,1730.0,-0.75,646.37,-1.18,6.6174,-0.06,112.55,-0.88,0.8456,-0.72,58.619,-1.14,112.55,-0.88,4.94,11570487.0,9.27,9729100.0,56.349998,6758633.0,4.92,5897982.0,41.860001,4146200.0,99.949997,206900.0,,,,,,,,4.3,,,,,,,1.5,,,,,,,,,,
2017-12-14,2017.0,2033.5,1110600.0,127.37,1.04,11892.08,-0.31,1642.4,-1.4,5743.05,1.68,1668.0,-3.58,638.65,-1.19,6.6096,-0.12,112.39,-0.14,0.849,0.4,58.7556,0.23,112.39,-0.14,5.07,50767010.0,9.02,6871335.0,57.099998,5894525.0,5.11,9933153.0,42.349998,3684200.0,98.949997,117800.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-15,2036.0,2051.0,1105950.0,129.54,1.7,11752.24,-1.18,1659.2,1.02,5752.63,0.17,1619.0,-2.94,636.75,-0.3,6.6093,0.0,112.58,0.17,0.8508,0.21,58.8009,0.08,112.58,0.17,5.04,29203777.0,9.05,9307703.0,56.75,7504412.0,5.03,11343391.0,42.610001,4536800.0,99.709999,276200.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,2047.5,2068.0,1105900.0,130.19,0.5,11741.63,-0.09,1698.2,2.35,5739.34,-0.23,1588.0,-1.91,622.1,-2.3,6.6164,0.11,112.55,-0.03,0.8488,-0.24,58.6635,-0.23,112.55,-0.03,5.32,53305836.0,8.97,3783500.0,57.25,3322456.0,5.3,11917184.0,44.57,3175100.0,101.440002,145500.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-19,2061.0,2082.0,1105875.0,130.62,0.33,11878.33,1.16,1717.4,1.13,5727.92,-0.2,1547.0,-2.58,620.83,-0.2,6.6047,-0.18,112.89,0.3,0.8446,-0.49,58.7743,0.19,112.89,0.3,5.39,38803308.0,8.86,2818586.0,58.099998,5969197.0,5.2,10419983.0,46.52,5960200.0,103.07,221100.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-20,2092.0,2114.0,1107975.0,132.36,1.33,11896.56,0.15,1748.5,1.81,5706.82,-0.37,1476.0,-4.59,619.8,-0.17,6.5785,-0.4,113.39,0.44,0.8424,-0.26,58.7035,-0.12,113.39,0.44,5.45,35336948.0,8.81,1351500.0,58.700001,4040977.0,5.22,9588148.0,49.259998,7170900.0,103.389999,107600.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-21,2108.5,2125.5,1106025.0,133.41,0.79,12041.13,1.22,1766.5,1.03,5684.7,-0.39,1430.0,-3.12,620.81,0.16,6.5847,0.09,113.33,-0.05,0.8422,-0.02,58.4615,-0.41,113.33,-0.05,5.55,46048057.0,8.95,4737047.0,61.150002,7124938.0,5.15,3530909.0,48.990002,3055800.0,103.919998,114400.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-22,2137.0,2153.5,1104950.0,134.77,1.02,12011.17,-0.25,1780.3,0.78,5714.28,0.52,1366.0,-4.48,622.41,0.26,6.5774,-0.11,113.27,-0.05,0.8433,0.13,58.3697,-0.16,113.27,-0.05,5.49,15322528.0,8.87,4084509.0,61.200001,3181908.0,5.28,6305700.0,49.990002,2427500.0,104.699997,73600.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-25,,,,,,12011.3,0.0,,,5693.35,-0.37,,,622.5,0.01,6.5397,-0.57,113.28,0.01,0.8426,-0.08,57.9674,-0.69,113.28,0.01,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-26,,,,135.55,0.58,12064.67,0.44,1811.2,1.73,5706.16,0.23,,,619.05,-0.55,6.5453,0.09,113.23,-0.04,0.8433,0.08,57.623,-0.59,113.23,-0.04,,,,,,,,,50.380001,2759800.0,106.0,62300.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-27,2199.5,2209.0,1104425.0,136.65,0.81,11879.24,-1.54,1795.7,-0.85,5769.41,1.11,,,616.47,-0.42,6.5568,0.18,113.36,0.11,0.8411,-0.26,57.7424,0.21,113.36,0.11,5.6,51742930.0,8.35,20572000.0,61.849998,3227667.0,5.33,3388400.0,51.84,2977800.0,106.220001,54000.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-28,2246.0,2257.0,1103500.0,138.21,1.14,11988.57,0.92,1822.6,1.5,5781.68,0.21,,,614.8,-0.27,6.5334,-0.36,112.89,-0.41,0.8374,-0.44,57.5153,-0.39,112.89,-0.41,5.69,49425031.0,8.74,6600000.0,62.75,2655568.0,5.48,7368000.0,54.139999,5702000.0,108.43,92300.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-29,2241.5,2251.0,1101925.0,138.51,0.22,12099.36,0.92,1808.4,-0.78,5823.2,0.72,,,615.4,0.1,6.5067,-0.41,112.69,-0.18,0.8335,-0.47,57.6114,0.17,112.69,-0.18,5.59,30327585.0,8.75,3453380.0,62.349998,2914867.0,5.48,10167000.0,53.869999,5174600.0,106.849998,88000.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2017-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8,2.95,,1.6,51.5,0.3,,53.0,0.0,,105.47,88.48,3.0,,0.2,54.1,125789.0,91495.0,2044919.0,957299.0,636983.0,2259642.0,145368.0,313874.0
2018-01-01,,,,,,,,,,,,,,615.4,0.0,6.5067,0.0,112.66,-0.03,0.8327,-0.1,,,112.66,-0.03,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-02,2256.0,2268.0,1101375.0,138.0,-0.37,12299.52,1.65,1887.3,4.36,,,1230.0,-9.96,606.49,-1.45,6.4933,-0.21,112.3,-0.32,0.8293,-0.41,,,112.3,-0.32,5.84,47541965.0,8.9,5146500.0,62.700001,4639365.0,5.69,5150555.0,55.169998,2928900.0,109.419998,93000.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-03,2241.0,2251.5,1101800.0,136.52,-1.07,12341.48,0.34,1876.0,-0.6,5936.24,1.94,1262.0,2.6,606.95,0.08,6.503,0.15,112.5,0.18,0.8323,0.36,57.2561,-0.62,112.5,0.18,6.01,63983100.0,9.06,6620000.0,61.060001,7270513.0,5.9,10051786.0,54.5,4100000.0,109.349998,100100.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-04,2230.0,2245.0,1101325.0,137.56,0.76,12415.39,0.6,1888.0,0.64,6009.94,1.24,1341.0,6.26,605.77,-0.19,6.4933,-0.15,112.75,0.22,0.8286,-0.44,56.8765,-0.66,112.75,0.22,6.01,36153810.0,9.13,3495000.0,61.139999,5235602.0,5.84,7460633.0,54.700001,3555100.0,110.900002,77500.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-05,2205.5,2225.0,1099475.0,135.92,-1.19,12467.45,0.42,1884.6,-0.18,5990.95,-0.32,1371.0,2.24,605.65,-0.02,6.4887,-0.07,113.08,0.29,0.8313,0.33,56.9903,0.2,113.08,0.29,6.07,21619561.0,9.42,7438194.0,60.52,4576207.0,5.92,4125570.0,54.09,3371400.0,110.339996,79400.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,2177.5,2194.0,1095875.0,135.54,-0.28,12537.64,0.56,1898.6,0.75,,,1385.0,1.02,605.62,0.0,6.4998,0.17,113.09,0.01,0.8357,0.53,,,113.09,0.01,5.79,70061802.0,9.8,12192500.0,60.66,3511169.0,5.9,5807056.0,55.0,5028100.0,111.190002,69500.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-09,2143.5,2162.0,1092850.0,134.91,-0.46,12577.94,0.32,1870.1,-1.5,6022.02,0.52,1395.0,0.72,607.85,0.37,6.5297,0.46,112.66,-0.38,0.8377,0.24,56.993,0.0,112.66,-0.38,5.5,105878780.0,9.8,3661500.0,61.860001,7175602.0,5.75,6778419.0,54.200001,3533000.0,109.889999,138300.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-10,2159.0,2173.0,1090525.0,136.13,0.9,12575.85,-0.02,1905.9,1.91,6026.48,0.07,1366.0,-2.08,608.61,0.13,6.5081,-0.33,111.44,-1.08,0.837,-0.08,57.0222,0.05,111.44,-1.08,5.52,71671403.0,10.06,8472000.0,62.119999,4525685.0,5.7,4170241.0,56.169998,5056100.0,110.120003,93100.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-11,2179.0,2191.0,1088325.0,135.8,-0.24,12591.89,0.13,1961.4,2.91,6027.97,0.02,1303.0,-4.61,605.62,-0.49,6.4958,-0.19,111.25,-0.17,0.8311,-0.7,56.4285,-1.04,111.25,-0.17,5.65,54412483.0,10.12,6249500.0,62.220001,4434394.0,5.71,4260678.0,56.91,2743100.0,113.260002,105800.0,,,,,,,,4.3,,,3.0,,,,,,,,,,,,,,
2018-01-12,2215.0,2223.0,1086875.0,136.34,0.4,12714.92,0.98,1951.2,-0.52,6040.06,0.2,1279.0,-1.84,603.75,-0.31,6.461,-0.54,111.04,-0.19,0.8206,-1.26,56.6433,0.38,111.04,-0.19,5.77,65892675.0,10.72,14100500.0,61.740002,4604575.0,5.71,1981036.0,56.759998,4216600.0,112.410004,59900.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,2227.5,2231.5,1084450.0,,,12764.52,0.39,,,6060.71,0.34,1264.0,-1.17,603.15,-0.1,6.4371,-0.37,110.54,-0.45,0.8155,-0.62,56.3352,-0.54,110.54,-0.45,5.56,141631459.0,10.72,0.0,62.299999,3098072.0,5.73,8392956.0,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-16,2172.0,2181.5,1083800.0,135.78,-0.41,12884.72,0.94,1915.8,-1.82,5984.39,-1.26,1221.0,-3.4,607.05,0.65,6.444,0.11,110.45,-0.08,0.8156,0.01,56.5307,0.35,110.45,-0.08,5.57,82864087.0,9.99,688406772.0,60.66,4270691.0,5.69,3767928.0,56.240002,3888400.0,110.220001,129400.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-17,2187.0,2194.0,1088725.0,134.83,-0.7,12817.17,-0.52,1948.9,1.73,6042.55,0.97,1164.0,-4.67,606.79,-0.04,6.4343,-0.15,111.28,0.75,0.8206,0.61,56.7504,0.39,111.28,0.75,5.42,56894387.0,10.08,28306090.0,60.939999,5915917.0,5.76,11371678.0,56.990002,8189700.0,113.339996,132500.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-18,2225.0,2218.5,1090875.0,135.96,0.84,12904.93,0.68,1919.1,-1.53,6045.6,0.05,1139.0,-2.15,605.42,-0.23,6.4203,-0.22,111.11,-0.15,0.8171,-0.43,56.5177,-0.41,111.11,-0.15,5.36,78544687.0,9.65,13505500.0,59.759998,5334025.0,5.7,6718000.0,53.0,19521000.0,113.779999,87200.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-19,2256.0,2254.0,1091850.0,136.15,0.14,13003.61,0.76,1933.7,0.76,6088.11,0.7,1125.0,-1.23,607.99,0.42,6.404,-0.25,110.78,-0.3,0.8182,0.13,56.7174,0.35,110.78,-0.3,5.9,127068376.0,10.5,21676750.0,60.799999,5354583.0,5.84,12162000.0,53.099998,5759600.0,114.379997,73300.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,2235.0,2239.0,1088425.0,136.84,0.51,13121.53,0.91,1946.7,0.67,6151.21,1.04,1129.0,0.36,605.05,-0.48,6.4053,0.02,110.92,0.13,0.8155,-0.33,56.5021,-0.38,110.92,0.13,5.88,94443869.0,11.1,12397500.0,60.84,3564492.0,5.84,4206600.0,52.939999,4220800.0,116.099998,79600.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-23,2213.5,2218.0,1086200.0,135.15,-1.24,13274.6,1.17,1944.6,-0.1,6073.53,-1.26,1157.0,2.48,609.58,0.75,6.4047,-0.01,110.31,-0.55,0.8131,-0.29,56.3553,-0.26,110.31,-0.55,5.85,64632774.0,11.12,7322700.0,58.98,5354117.0,5.84,18699227.0,52.490002,4892100.0,114.900002,95000.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-24,2216.0,2221.0,1087850.0,138.93,2.8,13305.0,0.23,1956.2,0.6,6029.75,-0.72,1200.0,3.72,602.75,-1.12,6.37,-0.54,109.22,-0.99,0.806,-0.87,56.178,-0.31,109.22,-0.99,5.76,47254231.0,11.26,7698943.0,58.220001,6084395.0,5.7,8564965.0,53.299999,2521900.0,115.0,206900.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-25,2237.5,2240.5,1086575.0,138.95,0.01,13371.73,0.5,1934.4,-1.11,6090.12,1.0,1217.0,1.42,599.75,-0.5,6.3238,-0.73,109.41,0.17,0.8067,0.09,55.9244,-0.45,109.41,0.17,5.78,73240725.0,10.98,6494326.0,57.5,6092720.0,5.82,10606300.0,53.110001,3762700.0,113.599998,227700.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-26,2238.0,2240.5,1081425.0,138.94,-0.01,13408.38,0.27,1951.1,0.86,6047.95,-0.69,1219.0,0.16,602.8,0.51,6.3201,-0.06,108.72,-0.63,0.8051,-0.2,56.2572,0.6,108.72,-0.63,5.75,34787258.0,11.24,7430963.0,57.419998,5089715.0,5.84,15307213.0,54.0,2747900.0,113.449997,78800.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,2251.5,2258.0,1085475.0,139.11,0.12,13183.48,-1.68,1923.4,-1.42,6052.98,0.08,1214.0,-0.41,603.57,0.13,6.3375,0.28,108.95,0.21,0.8076,0.31,56.3178,0.11,108.95,0.21,5.88,62975329.0,10.34,8829509.0,57.779999,4389758.0,5.87,15156678.0,54.490002,4648600.0,112.660004,92400.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-30,2229.0,2226.0,1084875.0,137.54,-1.13,13034.94,-1.13,1865.6,-3.01,6022.6,-0.5,1191.0,-1.89,606.84,0.54,6.3239,-0.21,108.78,-0.16,0.8064,-0.15,56.3823,0.11,108.78,-0.16,5.54,58311870.0,10.06,4132745.0,56.060001,6223998.0,5.7,5536178.0,52.52,3655400.0,110.440002,133300.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-01-31,2224.5,2222.0,1081475.0,138.63,0.79,13148.18,0.87,1848.9,-0.89,6010.35,-0.2,1152.0,-3.27,602.3,-0.75,6.2888,-0.56,109.19,0.38,0.8051,-0.16,56.2075,-0.31,109.19,0.38,5.3,119597865.0,9.98,11664963.0,56.200001,7038387.0,5.68,16563839.0,52.02,4470100.0,110.239998,158600.0,1.5,50.7,2.86,7.0,,51.5,0.6,4.3,53.7,,,105.74,88.59,,1.5,0.4,53.8,139019.0,103909.0,2096532.0,983195.0,626673.0,2172126.0,177279.0,338484.0
2018-02-01,2218.0,2215.5,1080550.0,139.72,0.79,13005.23,-1.09,1855.8,0.37,6057.07,0.78,1114.0,-3.3,597.75,-0.76,6.2995,0.17,109.41,0.2,0.7994,-0.71,55.9171,-0.52,109.41,0.2,5.17,89593402.0,9.75,7378948.0,56.900002,4492116.0,5.88,18219438.0,52.419998,3176500.0,110.0,168200.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-02-02,2228.0,2227.0,1077650.0,137.73,-1.42,13115.11,0.84,1773.0,-4.46,5968.52,-1.46,1095.0,-1.71,602.8,0.84,6.3014,0.03,110.11,0.64,0.8025,0.39,56.5501,1.13,110.11,0.64,5.35,110131352.0,10.08,7717130.0,55.400002,4057626.0,5.94,23740886.0,49.09,6060500.0,106.620003,119600.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-05,2202.0,2203.0,1075050.0,139.17,1.05,13097.36,-0.14,1742.3,-1.73,6014.68,0.77,1082.0,-1.19,602.7,-0.02,6.29,-0.18,109.11,-0.91,0.8085,0.75,57.2066,1.16,109.11,-0.91,5.28,74360612.0,9.85,6590936.0,56.959999,5781028.0,5.91,7268354.0,48.459999,3865500.0,104.25,100700.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-02-06,2196.0,2195.0,1066225.0,136.7,-1.77,12705.39,-2.99,1780.8,2.21,5887.23,-2.12,1095.0,1.2,599.29,-0.57,6.2833,-0.11,109.56,0.41,0.8079,-0.07,56.8765,-0.58,109.56,0.41,4.86,146054645.0,9.41,12740500.0,55.82,6379202.0,5.75,11745458.0,49.43,3165800.0,105.830002,152500.0,1.5,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-02-07,2181.5,2179.0,1059875.0,133.87,-2.07,12478.14,-1.79,1753.1,-1.55,5926.06,0.66,1097.0,0.18,599.26,-0.01,6.2694,-0.22,109.33,-0.21,0.8154,0.93,57.611,1.29,109.33,-0.21,4.87,75579571.0,9.07,7245342.0,55.400002,5858148.0,5.71,12454000.0,47.700001,3176800.0,105.040001,77500.0,,,,6.75,,,,4.3,,,,,,,,,,,,,,,,,
2018-02-08,2168.0,2163.0,1058175.0,134.24,0.28,12236.81,-1.93,1705.8,-2.7,5914.43,-0.2,1106.0,0.82,603.15,0.65,6.327,0.92,108.75,-0.53,0.8165,0.13,58.4188,1.4,108.75,-0.53,4.85,75300573.0,8.99,6741000.0,54.700001,5973921.0,5.66,2749002.0,45.98,3896900.0,102.269997,98900.0,,,,,,,,4.3,,,3.0,,,,,,,,,,,,,,
2018-02-09,2142.0,2144.0,1097100.0,132.11,-1.59,11757.69,-3.92,1718.9,0.77,5818.68,-1.62,1125.0,1.72,604.75,0.27,6.2969,-0.48,108.8,0.05,0.8174,0.11,58.3863,-0.06,108.8,0.05,4.55,81220862.0,8.21,14365779.0,54.82,5526651.0,5.48,3708319.0,45.919998,4579600.0,105.080002,149800.0,,,,,,,,4.3,,,,,,,,,,,,,,,,,
2018-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
